source,target
CHEMBL3905209,CHEMBL3949563
CHEMBL3905209,CHEMBL3910515
CHEMBL3905209,CHEMBL3987008
CHEMBL3905209,CHEMBL3259832
CHEMBL3905209,CHEMBL3904873
CHEMBL3905209,CHEMBL3971668
CHEMBL3905209,CHEMBL3950717
CHEMBL3905209,CHEMBL3939857
CHEMBL3905209,CHEMBL3973797
CHEMBL3905209,CHEMBL3891551
CHEMBL3905209,CHEMBL3978736
CHEMBL3905209,CHEMBL3921866
CHEMBL3905209,CHEMBL3891425
CHEMBL3905209,CHEMBL3913054
CHEMBL3934761,CHEMBL3944761
CHEMBL3934761,CHEMBL3914207
CHEMBL3934761,CHEMBL3940987
CHEMBL3934761,CHEMBL3906356
CHEMBL3934761,CHEMBL3901303
CHEMBL3934761,CHEMBL3984963
CHEMBL3934761,CHEMBL3907681
CHEMBL3971426,CHEMBL3931049
CHEMBL3971426,CHEMBL3924881
CHEMBL3971426,CHEMBL3952769
CHEMBL3971426,CHEMBL3952594
CHEMBL3971426,CHEMBL3892420
CHEMBL3971426,CHEMBL3975679
CHEMBL3971426,CHEMBL3982750
CHEMBL3971426,CHEMBL3916859
CHEMBL3971426,CHEMBL3984492
CHEMBL3971426,CHEMBL3947138
CHEMBL3971426,CHEMBL3965266
CHEMBL3971426,CHEMBL3907865
CHEMBL3971426,CHEMBL3949575
CHEMBL3971426,CHEMBL3960329
CHEMBL3971426,CHEMBL3971668
CHEMBL3971426,CHEMBL3925066
CHEMBL3971426,CHEMBL3961454
CHEMBL3971426,CHEMBL3915893
CHEMBL3971426,CHEMBL3907101
CHEMBL3971426,CHEMBL3921866
CHEMBL3914234,CHEMBL3984093
CHEMBL3914234,CHEMBL3940738
CHEMBL3914234,CHEMBL3940987
CHEMBL3914234,CHEMBL3982458
CHEMBL3914234,CHEMBL3893733
CHEMBL3914234,CHEMBL3965570
CHEMBL3259832,CHEMBL3923100
CHEMBL3259832,CHEMBL3908395
CHEMBL3259832,CHEMBL3910515
CHEMBL3259832,CHEMBL3915583
CHEMBL3259832,CHEMBL3962846
CHEMBL3259832,CHEMBL3891551
CHEMBL3952594,CHEMBL3954987
CHEMBL3952594,CHEMBL3902064
CHEMBL3952594,CHEMBL3931049
CHEMBL3952594,CHEMBL3924881
CHEMBL3952594,CHEMBL3959263
CHEMBL3952594,CHEMBL3938355
CHEMBL3952594,CHEMBL3975679
CHEMBL3952594,CHEMBL3916859
CHEMBL3952594,CHEMBL3985789
CHEMBL3952594,CHEMBL3984492
CHEMBL3952594,CHEMBL3961621
CHEMBL3952594,CHEMBL3898147
CHEMBL3952594,CHEMBL3947138
CHEMBL3952594,CHEMBL3932859
CHEMBL3952594,CHEMBL3925667
CHEMBL3952594,CHEMBL3977296
CHEMBL3952594,CHEMBL3978016
CHEMBL3952594,CHEMBL3907865
CHEMBL3952594,CHEMBL3949575
CHEMBL3952594,CHEMBL3930021
CHEMBL3952594,CHEMBL3960329
CHEMBL3952594,CHEMBL3929364
CHEMBL3952594,CHEMBL3971668
CHEMBL3952594,CHEMBL3950717
CHEMBL3952594,CHEMBL3915893
CHEMBL3952594,CHEMBL3907101
CHEMBL3952594,CHEMBL3921866
CHEMBL3909833,CHEMBL3940738
CHEMBL3909833,CHEMBL3977064
CHEMBL3909833,CHEMBL3901823
CHEMBL3909833,CHEMBL3911285
CHEMBL3909833,CHEMBL3982458
CHEMBL3909833,CHEMBL3984963
CHEMBL3914207,CHEMBL3944761
CHEMBL3914207,CHEMBL3893436
CHEMBL3914207,CHEMBL3894278
CHEMBL3914207,CHEMBL3949563
CHEMBL3914207,CHEMBL3890281
CHEMBL3914207,CHEMBL3891425
CHEMBL3932859,CHEMBL3902064
CHEMBL3932859,CHEMBL3931049
CHEMBL3932859,CHEMBL3924881
CHEMBL3932859,CHEMBL3975679
CHEMBL3932859,CHEMBL3916859
CHEMBL3932859,CHEMBL3984492
CHEMBL3932859,CHEMBL3961621
CHEMBL3932859,CHEMBL3947138
CHEMBL3932859,CHEMBL3977296
CHEMBL3932859,CHEMBL3907865
CHEMBL3932859,CHEMBL3949575
CHEMBL3932859,CHEMBL3960329
CHEMBL3932859,CHEMBL3971668
CHEMBL3932859,CHEMBL3915893
CHEMBL3932859,CHEMBL3907101
CHEMBL2011991,CHEMBL2012000
CHEMBL2011991,CHEMBL2011992
CHEMBL2011991,CHEMBL2012002
CHEMBL2011991,CHEMBL2011988
CHEMBL2011991,CHEMBL2011993
CHEMBL3962846,CHEMBL3908329
CHEMBL3962846,CHEMBL3954987
CHEMBL3962846,CHEMBL3892917
CHEMBL3962846,CHEMBL3894278
CHEMBL3962846,CHEMBL3923100
CHEMBL3962846,CHEMBL3915583
CHEMBL3962846,CHEMBL3945243
CHEMBL3962846,CHEMBL3947138
CHEMBL3962846,CHEMBL3943544
CHEMBL3962846,CHEMBL3908395
CHEMBL3962846,CHEMBL3900560
CHEMBL3962846,CHEMBL3949563
CHEMBL3962846,CHEMBL3910515
CHEMBL3962846,CHEMBL3987008
CHEMBL3962846,CHEMBL3904873
CHEMBL3962846,CHEMBL3971668
CHEMBL3944761,CHEMBL3908329
CHEMBL3944761,CHEMBL3945243
CHEMBL3944761,CHEMBL3914820
CHEMBL3944761,CHEMBL3910515
CHEMBL3944761,CHEMBL3893436
CHEMBL3944761,CHEMBL3940987
CHEMBL3944761,CHEMBL3949563
CHEMBL3944761,CHEMBL3985789
CHEMBL3944761,CHEMBL3969459
CHEMBL3944761,CHEMBL3894278
CHEMBL3944761,CHEMBL3979775
CHEMBL3944761,CHEMBL3890281
CHEMBL3944761,CHEMBL3939857
CHEMBL3944761,CHEMBL3891425
CHEMBL3895439,CHEMBL3945940
CHEMBL3895439,CHEMBL3940987
CHEMBL3895439,CHEMBL3901303
CHEMBL3895439,CHEMBL3914820
CHEMBL3959263,CHEMBL3931049
CHEMBL3959263,CHEMBL3924881
CHEMBL3959263,CHEMBL3975679
CHEMBL3959263,CHEMBL3916859
CHEMBL3959263,CHEMBL3984492
CHEMBL3959263,CHEMBL3961621
CHEMBL3959263,CHEMBL3947138
CHEMBL3959263,CHEMBL3977296
CHEMBL3959263,CHEMBL3907865
CHEMBL3959263,CHEMBL3949575
CHEMBL3959263,CHEMBL3971668
CHEMBL3959263,CHEMBL3915893
CHEMBL3959263,CHEMBL3907101
CHEMBL3977064,CHEMBL3901823
CHEMBL3977064,CHEMBL3947812
CHEMBL3977064,CHEMBL3911285
CHEMBL3977064,CHEMBL3893733
CHEMBL3977064,CHEMBL3940987
CHEMBL3977064,CHEMBL3915583
CHEMBL3977064,CHEMBL3906356
CHEMBL3977064,CHEMBL3940738
CHEMBL3977064,CHEMBL3945243
CHEMBL3977064,CHEMBL3948490
CHEMBL3977064,CHEMBL3984963
CHEMBL3977064,CHEMBL3908395
CHEMBL3977064,CHEMBL3900560
CHEMBL3977064,CHEMBL3975767
CHEMBL3977064,CHEMBL3937535
CHEMBL3977064,CHEMBL3970292
CHEMBL3921902,CHEMBL3955027
CHEMBL3921902,CHEMBL3941095
CHEMBL3921902,CHEMBL3958334
CHEMBL3904651,CHEMBL3985789
CHEMBL3904651,CHEMBL3907858
CHEMBL3904651,CHEMBL3910228
CHEMBL3904651,CHEMBL3914118
CHEMBL3904651,CHEMBL3892917
CHEMBL3904651,CHEMBL3892420
CHEMBL3904651,CHEMBL3975679
CHEMBL3904651,CHEMBL3908329
CHEMBL3904651,CHEMBL3941095
CHEMBL3904651,CHEMBL3916859
CHEMBL3904651,CHEMBL3947138
CHEMBL3904651,CHEMBL3907865
CHEMBL3904651,CHEMBL3905319
CHEMBL3904651,CHEMBL3894278
CHEMBL3904651,CHEMBL3910515
CHEMBL3904651,CHEMBL3969459
CHEMBL3904651,CHEMBL3942915
CHEMBL3904651,CHEMBL3984492
CHEMBL3904651,CHEMBL3949563
CHEMBL3904651,CHEMBL3971668
CHEMBL3975767,CHEMBL3940738
CHEMBL3975767,CHEMBL3901823
CHEMBL3975767,CHEMBL3947812
CHEMBL3975767,CHEMBL3893733
CHEMBL3975767,CHEMBL3984963
CHEMBL3975767,CHEMBL3982458
CHEMBL3908329,CHEMBL3934800
CHEMBL3908329,CHEMBL3923100
CHEMBL3908329,CHEMBL3947414
CHEMBL3908329,CHEMBL3900560
CHEMBL3908329,CHEMBL3928041
CHEMBL3908329,CHEMBL3910228
CHEMBL3908329,CHEMBL3914118
CHEMBL3908329,CHEMBL3892917
CHEMBL3908329,CHEMBL3892420
CHEMBL3908329,CHEMBL3952769
CHEMBL3908329,CHEMBL3894278
CHEMBL3908329,CHEMBL3942915
CHEMBL3908329,CHEMBL3915583
CHEMBL3908329,CHEMBL3985789
CHEMBL3908329,CHEMBL3945243
CHEMBL3908329,CHEMBL3908395
CHEMBL3908329,CHEMBL3949563
CHEMBL3908329,CHEMBL3910515
CHEMBL3908329,CHEMBL3968289
CHEMBL3908329,CHEMBL3903571
CHEMBL3908329,CHEMBL3925066
CHEMBL3908329,CHEMBL3961454
CHEMBL3908329,CHEMBL3944146
CHEMBL3908329,CHEMBL3973797
CHEMBL3908329,CHEMBL3891551
CHEMBL3908329,CHEMBL3929836
CHEMBL3908329,CHEMBL3921432
CHEMBL3908329,CHEMBL3978736
CHEMBL3908329,CHEMBL3891075
CHEMBL3908329,CHEMBL3913634
CHEMBL3908329,CHEMBL3891425
CHEMBL3908329,CHEMBL3901897
CHEMBL3908329,CHEMBL3913054
CHEMBL2151179,CHEMBL2151180
CHEMBL3971668,CHEMBL3954987
CHEMBL3971668,CHEMBL3902064
CHEMBL3971668,CHEMBL3923100
CHEMBL3971668,CHEMBL3943544
CHEMBL3971668,CHEMBL3900560
CHEMBL3971668,CHEMBL3928041
CHEMBL3971668,CHEMBL3892917
CHEMBL3971668,CHEMBL3931049
CHEMBL3971668,CHEMBL3924881
CHEMBL3971668,CHEMBL3945243
CHEMBL3971668,CHEMBL3976431
CHEMBL3971668,CHEMBL3938355
CHEMBL3971668,CHEMBL3908395
CHEMBL3971668,CHEMBL3942086
CHEMBL3971668,CHEMBL3903571
CHEMBL3971668,CHEMBL3898147
CHEMBL3971668,CHEMBL3975679
CHEMBL3971668,CHEMBL3949563
CHEMBL3971668,CHEMBL3930021
CHEMBL3971668,CHEMBL3950717
CHEMBL3971668,CHEMBL3985789
CHEMBL3971668,CHEMBL3912999
CHEMBL3971668,CHEMBL3915893
CHEMBL3971668,CHEMBL3982750
CHEMBL3971668,CHEMBL3916859
CHEMBL3971668,CHEMBL3915583
CHEMBL3971668,CHEMBL3907101
CHEMBL3971668,CHEMBL3947138
CHEMBL3971668,CHEMBL3907865
CHEMBL3971668,CHEMBL3949575
CHEMBL3971668,CHEMBL3907858
CHEMBL3971668,CHEMBL3894278
CHEMBL3971668,CHEMBL3973797
CHEMBL3971668,CHEMBL3891551
CHEMBL3971668,CHEMBL3978736
CHEMBL3971668,CHEMBL3969459
CHEMBL3971668,CHEMBL3942915
CHEMBL3971668,CHEMBL3921866
CHEMBL3971668,CHEMBL3984492
CHEMBL3971668,CHEMBL3965266
CHEMBL3971668,CHEMBL3890281
CHEMBL3971668,CHEMBL3891075
CHEMBL3971668,CHEMBL3913634
CHEMBL3971668,CHEMBL3960329
CHEMBL3971668,CHEMBL3891425
CHEMBL3971668,CHEMBL3979775
CHEMBL3971668,CHEMBL3904873
CHEMBL3971668,CHEMBL3935818
CHEMBL3971668,CHEMBL3913054
CHEMBL3933178,CHEMBL3910228
CHEMBL3933178,CHEMBL3892917
CHEMBL3933178,CHEMBL3910515
CHEMBL3933178,CHEMBL3949563
CHEMBL3933178,CHEMBL3973797
CHEMBL3933178,CHEMBL3978736
CHEMBL3933178,CHEMBL3891425
CHEMBL2011978,CHEMBL2011977
CHEMBL2011978,CHEMBL2011975
CHEMBL2011978,CHEMBL2011974
CHEMBL2011978,CHEMBL2011979
CHEMBL2011978,CHEMBL2011980
CHEMBL2011978,CHEMBL2012005
CHEMBL2011978,CHEMBL2011966
CHEMBL3910228,CHEMBL3947414
CHEMBL3910228,CHEMBL3928041
CHEMBL3910228,CHEMBL3892420
CHEMBL3910228,CHEMBL3892917
CHEMBL3910228,CHEMBL3952769
CHEMBL3910228,CHEMBL3894278
CHEMBL3910228,CHEMBL3985789
CHEMBL3910228,CHEMBL3949563
CHEMBL3910228,CHEMBL3910515
CHEMBL3910228,CHEMBL3968289
CHEMBL3910228,CHEMBL3903571
CHEMBL3910228,CHEMBL3925066
CHEMBL3910228,CHEMBL3961454
CHEMBL3910228,CHEMBL3939857
CHEMBL3910228,CHEMBL3944146
CHEMBL3910228,CHEMBL3973797
CHEMBL3910228,CHEMBL3921432
CHEMBL3910228,CHEMBL3978736
CHEMBL3910228,CHEMBL3891075
CHEMBL3910228,CHEMBL3891425
CHEMBL3891075,CHEMBL3985789
CHEMBL3891075,CHEMBL3907858
CHEMBL3891075,CHEMBL3914118
CHEMBL3891075,CHEMBL3892917
CHEMBL3891075,CHEMBL3892420
CHEMBL3891075,CHEMBL3975679
CHEMBL3891075,CHEMBL3941095
CHEMBL3891075,CHEMBL3916859
CHEMBL3891075,CHEMBL3947138
CHEMBL3891075,CHEMBL3907865
CHEMBL3891075,CHEMBL3905319
CHEMBL3891075,CHEMBL3894278
CHEMBL3891075,CHEMBL3910515
CHEMBL3891075,CHEMBL3969459
CHEMBL3891075,CHEMBL3942915
CHEMBL3891075,CHEMBL3984492
CHEMBL3891075,CHEMBL3949563
CHEMBL2012002,CHEMBL2012001
CHEMBL2012002,CHEMBL2012005
CHEMBL2012002,CHEMBL2011988
CHEMBL2012002,CHEMBL2012000
CHEMBL2012002,CHEMBL2011990
CHEMBL2011993,CHEMBL2012000
CHEMBL2011993,CHEMBL2011992
CHEMBL2011993,CHEMBL2011988
CHEMBL2011993,CHEMBL2011990
CHEMBL2012005,CHEMBL2012006
CHEMBL2012005,CHEMBL2012003
CHEMBL2012005,CHEMBL2012069
CHEMBL2012005,CHEMBL2012004
CHEMBL3672921,CHEMBL3672922
CHEMBL3672921,CHEMBL3928819
CHEMBL3672921,CHEMBL2151138
CHEMBL3978736,CHEMBL3892420
CHEMBL3978736,CHEMBL3952769
CHEMBL3978736,CHEMBL3894278
CHEMBL3978736,CHEMBL3923100
CHEMBL3978736,CHEMBL3906356
CHEMBL3978736,CHEMBL3915583
CHEMBL3978736,CHEMBL3947414
CHEMBL3978736,CHEMBL3928041
CHEMBL3978736,CHEMBL3940738
CHEMBL3978736,CHEMBL3985789
CHEMBL3978736,CHEMBL3945243
CHEMBL3978736,CHEMBL3984963
CHEMBL3978736,CHEMBL3914118
CHEMBL3978736,CHEMBL3908395
CHEMBL3978736,CHEMBL3900560
CHEMBL3978736,CHEMBL3949563
CHEMBL3978736,CHEMBL3910515
CHEMBL3978736,CHEMBL3968289
CHEMBL3978736,CHEMBL3959554
CHEMBL3978736,CHEMBL3937535
CHEMBL3900560,CHEMBL3923100
CHEMBL3900560,CHEMBL3892917
CHEMBL3900560,CHEMBL3894278
CHEMBL3900560,CHEMBL3915583
CHEMBL3900560,CHEMBL3942915
CHEMBL3900560,CHEMBL3945243
CHEMBL3900560,CHEMBL3984963
CHEMBL3900560,CHEMBL3908395
CHEMBL3900560,CHEMBL3949563
CHEMBL3900560,CHEMBL3910515
CHEMBL3900560,CHEMBL3937535
CHEMBL3900560,CHEMBL3939857
CHEMBL3900560,CHEMBL3973797
CHEMBL3900560,CHEMBL3891551
CHEMBL3900560,CHEMBL3921866
CHEMBL3900560,CHEMBL3913634
CHEMBL3900560,CHEMBL3891425
CHEMBL2151138,CHEMBL2151135
CHEMBL3985039,CHEMBL3897396
CHEMBL3985039,CHEMBL3906365
CHEMBL3985039,CHEMBL3914455
CHEMBL2011979,CHEMBL2011977
CHEMBL2011979,CHEMBL2012006
CHEMBL2011979,CHEMBL2011965
CHEMBL2011979,CHEMBL2011975
CHEMBL2011979,CHEMBL2011974
CHEMBL2011979,CHEMBL2012069
CHEMBL3959554,CHEMBL3892917
CHEMBL3959554,CHEMBL3889655
CHEMBL3959554,CHEMBL3949563
CHEMBL3959554,CHEMBL3928819
CHEMBL3959554,CHEMBL3973797
CHEMBL3959554,CHEMBL3983929
CHEMBL3959554,CHEMBL3891425
CHEMBL3960329,CHEMBL3902064
CHEMBL3960329,CHEMBL3931049
CHEMBL3960329,CHEMBL3924881
CHEMBL3960329,CHEMBL3938355
CHEMBL3960329,CHEMBL3898147
CHEMBL3960329,CHEMBL3925667
CHEMBL3960329,CHEMBL3975679
CHEMBL3960329,CHEMBL3930021
CHEMBL3960329,CHEMBL3915893
CHEMBL3960329,CHEMBL3916859
CHEMBL3960329,CHEMBL3907101
CHEMBL3960329,CHEMBL3947138
CHEMBL3960329,CHEMBL3907865
CHEMBL3960329,CHEMBL3949575
CHEMBL3960329,CHEMBL3961621
CHEMBL3960329,CHEMBL3921866
CHEMBL3960329,CHEMBL3984492
CHEMBL3912921,CHEMBL3944361
CHEMBL3912921,CHEMBL3941095
CHEMBL3912921,CHEMBL3936799
CHEMBL3912921,CHEMBL3907458
CHEMBL3912921,CHEMBL3958334
CHEMBL3912921,CHEMBL3934307
CHEMBL3949563,CHEMBL3954987
CHEMBL3949563,CHEMBL3923100
CHEMBL3949563,CHEMBL3928041
CHEMBL3949563,CHEMBL3914118
CHEMBL3949563,CHEMBL3892917
CHEMBL3949563,CHEMBL3940738
CHEMBL3949563,CHEMBL3952769
CHEMBL3949563,CHEMBL3945243
CHEMBL3949563,CHEMBL3908395
CHEMBL3949563,CHEMBL3910515
CHEMBL3949563,CHEMBL3892420
CHEMBL3949563,CHEMBL3903571
CHEMBL3949563,CHEMBL3925066
CHEMBL3949563,CHEMBL3894278
CHEMBL3949563,CHEMBL3906356
CHEMBL3949563,CHEMBL3915583
CHEMBL3949563,CHEMBL3984492
CHEMBL3949563,CHEMBL3985789
CHEMBL3949563,CHEMBL3947138
CHEMBL3949563,CHEMBL3904873
CHEMBL3949563,CHEMBL3950717
CHEMBL3949563,CHEMBL3961454
CHEMBL3949563,CHEMBL3939857
CHEMBL3949563,CHEMBL3982458
CHEMBL3949563,CHEMBL3973797
CHEMBL3949563,CHEMBL3891551
CHEMBL3949563,CHEMBL3929836
CHEMBL3949563,CHEMBL3913054
CHEMBL3916859,CHEMBL3954987
CHEMBL3916859,CHEMBL3902064
CHEMBL3916859,CHEMBL3928041
CHEMBL3916859,CHEMBL3914118
CHEMBL3916859,CHEMBL3931049
CHEMBL3916859,CHEMBL3924881
CHEMBL3916859,CHEMBL3938355
CHEMBL3916859,CHEMBL3903571
CHEMBL3916859,CHEMBL3898147
CHEMBL3916859,CHEMBL3975679
CHEMBL3916859,CHEMBL3930021
CHEMBL3916859,CHEMBL3929364
CHEMBL3916859,CHEMBL3950717
CHEMBL3916859,CHEMBL3985789
CHEMBL3916859,CHEMBL3912999
CHEMBL3916859,CHEMBL3915893
CHEMBL3916859,CHEMBL3982750
CHEMBL3916859,CHEMBL3969459
CHEMBL3916859,CHEMBL3942915
CHEMBL3916859,CHEMBL3984492
CHEMBL3916859,CHEMBL3961621
CHEMBL3916859,CHEMBL3947138
CHEMBL3916859,CHEMBL3978016
CHEMBL3916859,CHEMBL3907865
CHEMBL3916859,CHEMBL3949575
CHEMBL3916859,CHEMBL3904873
CHEMBL3916859,CHEMBL3907101
CHEMBL3916859,CHEMBL3929836
CHEMBL3916859,CHEMBL3921866
CHEMBL3916859,CHEMBL3913634
CHEMBL3928819,CHEMBL3923100
CHEMBL3928819,CHEMBL3937535
CHEMBL3928819,CHEMBL3891551
CHEMBL3915583,CHEMBL3923100
CHEMBL3915583,CHEMBL3943544
CHEMBL3915583,CHEMBL3892917
CHEMBL3915583,CHEMBL3940738
CHEMBL3915583,CHEMBL3945243
CHEMBL3915583,CHEMBL3908395
CHEMBL3915583,CHEMBL3910515
CHEMBL3915583,CHEMBL3893436
CHEMBL3915583,CHEMBL3939857
CHEMBL3915583,CHEMBL3894278
CHEMBL3915583,CHEMBL3984492
CHEMBL3915583,CHEMBL3947138
CHEMBL3915583,CHEMBL3982458
CHEMBL3915583,CHEMBL3973797
CHEMBL3915583,CHEMBL3891551
CHEMBL3915583,CHEMBL3918762
CHEMBL3915583,CHEMBL3921866
CHEMBL3915583,CHEMBL3891425
CHEMBL3915583,CHEMBL3913054
CHEMBL3942915,CHEMBL3943544
CHEMBL3942915,CHEMBL3928041
CHEMBL3942915,CHEMBL3914118
CHEMBL3942915,CHEMBL3903571
CHEMBL3942915,CHEMBL3975679
CHEMBL3942915,CHEMBL3937537
CHEMBL3942915,CHEMBL3985789
CHEMBL3942915,CHEMBL3915893
CHEMBL3942915,CHEMBL3939857
CHEMBL3942915,CHEMBL3907101
CHEMBL3942915,CHEMBL3949575
CHEMBL3942915,CHEMBL3905319
CHEMBL3942915,CHEMBL3907858
CHEMBL3942915,CHEMBL3929836
CHEMBL3942915,CHEMBL3969459
CHEMBL3942915,CHEMBL3984492
CHEMBL3942915,CHEMBL3935818
CHEMBL3942915,CHEMBL3901897
CHEMBL3942915,CHEMBL3913054
CHEMBL3929364,CHEMBL3924881
CHEMBL3929364,CHEMBL3975679
CHEMBL3929364,CHEMBL3984492
CHEMBL3929364,CHEMBL3961621
CHEMBL3929364,CHEMBL3947138
CHEMBL3929364,CHEMBL3907865
CHEMBL3929364,CHEMBL3949575
CHEMBL3929364,CHEMBL3915893
CHEMBL3929364,CHEMBL3907101
CHEMBL3982458,CHEMBL3901823
CHEMBL3982458,CHEMBL3947812
CHEMBL3982458,CHEMBL3954987
CHEMBL3982458,CHEMBL3892917
CHEMBL3982458,CHEMBL3984093
CHEMBL3982458,CHEMBL3911285
CHEMBL3982458,CHEMBL3893733
CHEMBL3982458,CHEMBL3894278
CHEMBL3982458,CHEMBL3940987
CHEMBL3982458,CHEMBL3906356
CHEMBL3982458,CHEMBL3965570
CHEMBL3982458,CHEMBL3984492
CHEMBL3982458,CHEMBL3945243
CHEMBL3982458,CHEMBL3947138
CHEMBL3982458,CHEMBL3948490
CHEMBL3982458,CHEMBL3984963
CHEMBL3982458,CHEMBL3894568
CHEMBL3982458,CHEMBL3908395
CHEMBL3982458,CHEMBL3910515
CHEMBL3982458,CHEMBL3970292
CHEMBL3903571,CHEMBL3985789
CHEMBL3903571,CHEMBL3907858
CHEMBL3903571,CHEMBL3914118
CHEMBL3903571,CHEMBL3892917
CHEMBL3903571,CHEMBL3892420
CHEMBL3903571,CHEMBL3975679
CHEMBL3903571,CHEMBL3941095
CHEMBL3903571,CHEMBL3947138
CHEMBL3903571,CHEMBL3907865
CHEMBL3903571,CHEMBL3905319
CHEMBL3903571,CHEMBL3894278
CHEMBL3903571,CHEMBL3910515
CHEMBL3903571,CHEMBL3969459
CHEMBL3903571,CHEMBL3984492
CHEMBL3948490,CHEMBL3940738
CHEMBL3948490,CHEMBL3984963
CHEMBL3948490,CHEMBL3930419
CHEMBL3948490,CHEMBL3906356
CHEMBL3930419,CHEMBL3984963
CHEMBL3930419,CHEMBL3901303
CHEMBL3964308,CHEMBL3969910
CHEMBL3964308,CHEMBL3936799
CHEMBL3942086,CHEMBL3954987
CHEMBL3942086,CHEMBL3945243
CHEMBL3942086,CHEMBL3976431
CHEMBL3942086,CHEMBL3982750
CHEMBL3942086,CHEMBL3984492
CHEMBL3942086,CHEMBL3947138
CHEMBL3942086,CHEMBL3912999
CHEMBL3942086,CHEMBL3904873
CHEMBL3942086,CHEMBL3950717
CHEMBL3942086,CHEMBL3921866
CHEMBL2011984,CHEMBL2011974
CHEMBL2011984,CHEMBL2151135
CHEMBL2011968,CHEMBL2011981
CHEMBL2011968,CHEMBL2011982
CHEMBL2011968,CHEMBL2011969
CHEMBL2011968,CHEMBL2011967
CHEMBL2011968,CHEMBL2011966
CHEMBL2011969,CHEMBL2011967
CHEMBL3894278,CHEMBL3954987
CHEMBL3894278,CHEMBL3923100
CHEMBL3894278,CHEMBL3928041
CHEMBL3894278,CHEMBL3892917
CHEMBL3894278,CHEMBL3940738
CHEMBL3894278,CHEMBL3945243
CHEMBL3894278,CHEMBL3908395
CHEMBL3894278,CHEMBL3910515
CHEMBL3894278,CHEMBL3892420
CHEMBL3894278,CHEMBL3893436
CHEMBL3894278,CHEMBL3950717
CHEMBL3894278,CHEMBL3985789
CHEMBL3894278,CHEMBL3961454
CHEMBL3894278,CHEMBL3939857
CHEMBL3894278,CHEMBL3947138
CHEMBL3894278,CHEMBL3906356
CHEMBL3894278,CHEMBL3984492
CHEMBL3894278,CHEMBL3904873
CHEMBL3894278,CHEMBL3973797
CHEMBL3894278,CHEMBL3891551
CHEMBL3894278,CHEMBL3891425
CHEMBL3894278,CHEMBL3913054
CHEMBL3958334,CHEMBL3944361
CHEMBL3958334,CHEMBL3955027
CHEMBL3958334,CHEMBL3936799
CHEMBL3958334,CHEMBL3907458
CHEMBL3958334,CHEMBL3934307
CHEMBL2011975,CHEMBL2011977
CHEMBL2011975,CHEMBL2011973
CHEMBL2011975,CHEMBL2011974
CHEMBL2011975,CHEMBL2011976
CHEMBL2011975,CHEMBL2011966
CHEMBL2011975,CHEMBL2011980
CHEMBL2012004,CHEMBL2012001
CHEMBL2012004,CHEMBL2012003
CHEMBL3983929,CHEMBL3985789
CHEMBL3983929,CHEMBL3937537
CHEMBL3907865,CHEMBL3954987
CHEMBL3907865,CHEMBL3902064
CHEMBL3907865,CHEMBL3928041
CHEMBL3907865,CHEMBL3931049
CHEMBL3907865,CHEMBL3924881
CHEMBL3907865,CHEMBL3898147
CHEMBL3907865,CHEMBL3925667
CHEMBL3907865,CHEMBL3975679
CHEMBL3907865,CHEMBL3930021
CHEMBL3907865,CHEMBL3950717
CHEMBL3907865,CHEMBL3912999
CHEMBL3907865,CHEMBL3915893
CHEMBL3907865,CHEMBL3982750
CHEMBL3907865,CHEMBL3907101
CHEMBL3907865,CHEMBL3947138
CHEMBL3907865,CHEMBL3907858
CHEMBL3907865,CHEMBL3969459
CHEMBL3907865,CHEMBL3984492
CHEMBL3907865,CHEMBL3961621
CHEMBL3907865,CHEMBL3977296
CHEMBL3907865,CHEMBL3965266
CHEMBL3907865,CHEMBL3978016
CHEMBL3907865,CHEMBL3949575
CHEMBL3907865,CHEMBL3904873
CHEMBL3907865,CHEMBL3921866
CHEMBL3907865,CHEMBL3935818
CHEMBL2151180,CHEMBL2151140
CHEMBL2011971,CHEMBL2011970
CHEMBL2011971,CHEMBL2011966
CHEMBL3965266,CHEMBL3954987
CHEMBL3965266,CHEMBL3931049
CHEMBL3965266,CHEMBL3924881
CHEMBL3965266,CHEMBL3975679
CHEMBL3965266,CHEMBL3950717
CHEMBL3965266,CHEMBL3915893
CHEMBL3965266,CHEMBL3907101
CHEMBL3965266,CHEMBL3949575
CHEMBL3965266,CHEMBL3921866
CHEMBL3965266,CHEMBL3904873
CHEMBL3935818,CHEMBL3969459
CHEMBL3935818,CHEMBL3928041
CHEMBL3935818,CHEMBL3985789
CHEMBL3935818,CHEMBL3984492
CHEMBL3935818,CHEMBL3890281
CHEMBL3935818,CHEMBL3910515
CHEMBL3935818,CHEMBL3949575
CHEMBL3907101,CHEMBL3954987
CHEMBL3907101,CHEMBL3902064
CHEMBL3907101,CHEMBL3931049
CHEMBL3907101,CHEMBL3924881
CHEMBL3907101,CHEMBL3969459
CHEMBL3907101,CHEMBL3982750
CHEMBL3907101,CHEMBL3928041
CHEMBL3907101,CHEMBL3979775
CHEMBL3907101,CHEMBL3985789
CHEMBL3907101,CHEMBL3984492
CHEMBL3907101,CHEMBL3961621
CHEMBL3907101,CHEMBL3898147
CHEMBL3907101,CHEMBL3947138
CHEMBL3907101,CHEMBL3977296
CHEMBL3907101,CHEMBL3925667
CHEMBL3907101,CHEMBL3978016
CHEMBL3907101,CHEMBL3914118
